https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume KMD,Volume USDT,tradecount
1635379200000,2021-10-28,KMDUSDT,0.9376,1.041,0.9287,1.0055,1666117.0,1649595.5245,11972
1635292800000,2021-10-27,KMDUSDT,1.0375,1.0681,0.9375,0.9376,1514370.0,1501191.2227,10342
1635206400000,2021-10-26,KMDUSDT,1.0615,1.0811,1.0278,1.0374,1620558.0,1712784.1351,7767
1635120000000,2021-10-25,KMDUSDT,1.0432,1.0779,1.0396,1.0609,780959.0,826434.8357,5461
1635033600000,2021-10-24,KMDUSDT,1.0924,1.0946,1.027,1.0438,1049898.0,1113267.7917,6136
1634947200000,2021-10-23,KMDUSDT,1.1204,1.1207,1.0605,1.0926,1060684.0,1150162.2283,6641
1634860800000,2021-10-22,KMDUSDT,1.1104,1.1864,1.0873,1.1204,2602236.0,2938412.5018,16415
1634774400000,2021-10-21,KMDUSDT,1.0833,1.1235,1.0481,1.1104,2127695.0,2310331.1422,13327
1634688000000,2021-10-20,KMDUSDT,1.0398,1.0999,1.0229,1.0848,1614639.0,1712408.218,9115
1634601600000,2021-10-19,KMDUSDT,1.0482,1.0633,1.0203,1.0382,1409371.0,1467228.8035,8486
1634515200000,2021-10-18,KMDUSDT,1.0535,1.0728,1.005,1.0507,1752693.0,1814584.2626,9749
1634428800000,2021-10-17,KMDUSDT,1.0703,1.098,1.0161,1.0533,2458600.0,2620441.4234,14013
1634342400000,2021-10-16,KMDUSDT,1.04,1.34,1.0298,1.0703,12419955.0,14348008.5771,54622
1634256000000,2021-10-15,KMDUSDT,1.02,1.0819,0.997,1.0404,2627450.0,2691237.657,16203
1634169600000,2021-10-14,KMDUSDT,0.9894,1.0264,0.9819,1.0198,1192788.0,1202047.0449,8346
1634083200000,2021-10-13,KMDUSDT,0.9915,1.0048,0.9585,0.989,1192283.0,1171030.1624,9305
1633996800000,2021-10-12,KMDUSDT,0.9876,1.0571,0.9186,0.9912,2842719.0,2780723.7401,17760
1633910400000,2021-10-11,KMDUSDT,1.0044,1.1,0.972,0.9914,2830150.0,2888747.5793,14693
1633824000000,2021-10-10,KMDUSDT,1.0644,1.1462,1.0,1.0043,3163698.0,3326918.1194,18719
1633737600000,2021-10-09,KMDUSDT,1.0621,1.15,1.0502,1.0646,3148385.0,3410154.0,15850
1633651200000,2021-10-08,KMDUSDT,1.055,1.1091,1.0333,1.0621,2612667.0,2772006.5184,15127
1633564800000,2021-10-07,KMDUSDT,1.0464,1.1414,1.0197,1.0541,3907350.0,4190165.4257,21868
1633478400000,2021-10-06,KMDUSDT,1.0414,1.0873,0.9575,1.0432,16019988.0,16675755.8838,51400
1633392000000,2021-10-05,KMDUSDT,1.0257,1.0892,1.0001,1.0414,14760950.0,15501257.1029,41445
1633305600000,2021-10-04,KMDUSDT,1.0041,1.1175,0.9479,1.0225,22516189.0,22869248.2773,61433
1633219200000,2021-10-03,KMDUSDT,0.9557,1.0739,0.9371,1.0048,13326914.0,13562575.7067,39756
1633132800000,2021-10-02,KMDUSDT,0.9504,1.0,0.9144,0.9545,1840908.0,1751420.5683,8988
1633046400000,2021-10-01,KMDUSDT,0.8745,0.994,0.8639,0.9501,1572175.0,1452337.1806,9296
1632960000000,2021-09-30,KMDUSDT,0.8424,0.9017,0.8389,0.874,1150067.0,1009010.2927,6006
1632873600000,2021-09-29,KMDUSDT,0.8373,0.8882,0.8221,0.8433,1323117.0,1139975.6485,6743
1632787200000,2021-09-28,KMDUSDT,0.907,0.9357,0.8339,0.8386,3650908.0,3281719.0962,12652
1632700800000,2021-09-27,KMDUSDT,0.9219,1.0974,0.8995,0.9068,7041100.0,6995937.5802,32440
1632614400000,2021-09-26,KMDUSDT,0.9427,1.0805,0.8429,0.9225,7326216.0,6898612.1774,31442
1632528000000,2021-09-25,KMDUSDT,0.8886,0.965,0.8535,0.9403,3296061.0,3054101.5113,15250
1632441600000,2021-09-24,KMDUSDT,0.9727,0.9765,0.8308,0.8886,2146801.0,1908067.4768,11131
1632355200000,2021-09-23,KMDUSDT,0.9724,0.9883,0.9336,0.9715,9700138.0,9368974.0713,22265
1632268800000,2021-09-22,KMDUSDT,0.8454,1.0696,0.8371,0.9724,13253449.0,12686057.7852,40930
1632182400000,2021-09-21,KMDUSDT,0.8819,0.9691,0.8053,0.8468,2063907.88,1841449.998604,13158
1632096000000,2021-09-20,KMDUSDT,1.0305,1.0321,0.861,0.8812,2255714.35,2092606.884903,15368
1632009600000,2021-09-19,KMDUSDT,1.0696,1.0816,1.0162,1.0289,945751.0,992990.7591,6653
1631923200000,2021-09-18,KMDUSDT,1.045,1.1017,1.0374,1.0724,624131.0,670072.9398,5544
1631836800000,2021-09-17,KMDUSDT,1.108,1.1139,1.0322,1.0435,1080508.0,1156474.4707,8294
1631750400000,2021-09-16,KMDUSDT,1.1607,1.1637,1.0877,1.108,1225215.0,1391596.5469,9153
1631664000000,2021-09-15,KMDUSDT,1.1116,1.1721,1.0986,1.1606,1268816.0,1443919.713,10058
1631577600000,2021-09-14,KMDUSDT,1.0888,1.1184,1.0789,1.1115,1523261.0,1672200.7344,8583
1631491200000,2021-09-13,KMDUSDT,1.16,1.1741,1.0233,1.09,1676080.0,1811583.1501,11327
1631404800000,2021-09-12,KMDUSDT,1.172,1.2132,1.0951,1.1612,2698505.0,3159572.9266,16217
1631318400000,2021-09-11,KMDUSDT,1.0507,1.2685,1.0453,1.1714,5849073.0,6922357.6184,32271
1631232000000,2021-09-10,KMDUSDT,1.1113,1.1933,1.022,1.0507,2415711.0,2676832.8765,15271
1631145600000,2021-09-09,KMDUSDT,1.1301,1.1838,1.0901,1.1106,2366081.0,2701631.9499,14576
1631059200000,2021-09-08,KMDUSDT,1.1342,1.1949,1.01,1.1311,2581987.0,2885010.2395,17373
1630972800000,2021-09-07,KMDUSDT,1.4506,1.4689,0.913,1.1334,7068909.11,8805216.658388,36740
1630886400000,2021-09-06,KMDUSDT,1.3407,1.6279,1.338,1.4507,13122682.14,19629757.941919,71181
1630800000000,2021-09-05,KMDUSDT,1.2752,1.3489,1.2439,1.3407,2751237.28,3586836.99577,15076
1630713600000,2021-09-04,KMDUSDT,1.2327,1.2988,1.2039,1.2766,2915128.75,3659717.880187,16249
1630627200000,2021-09-03,KMDUSDT,1.1964,1.2641,1.1721,1.2327,1948178.0,2369130.4434,12820
1630540800000,2021-09-02,KMDUSDT,1.1935,1.2752,1.1718,1.1967,3412494.19,4195609.695021,18521
1630454400000,2021-09-01,KMDUSDT,1.0822,1.198,1.0619,1.195,2553125.63,2922984.083399,12720
1630368000000,2021-08-31,KMDUSDT,1.089,1.1674,1.0648,1.0808,3715088.0,4138229.6516,17710
1630281600000,2021-08-30,KMDUSDT,1.0562,1.176,1.0359,1.0875,3654020.94,4028130.957017,17466
1630195200000,2021-08-29,KMDUSDT,1.048,1.0821,1.0285,1.0562,1116122.0,1180036.0233,5750
1630108800000,2021-08-28,KMDUSDT,1.0894,1.0968,1.0382,1.0456,1964796.0,2099232.780136,8606
1630022400000,2021-08-27,KMDUSDT,1.049,1.0919,1.0065,1.0894,2269144.19,2378561.306154,10148
1629936000000,2021-08-26,KMDUSDT,1.1371,1.146,1.025,1.0493,2696671.95,2866653.399469,10745
1629849600000,2021-08-25,KMDUSDT,1.094,1.1372,1.042,1.1361,6660827.87,7337943.181285,16418
1629763200000,2021-08-24,KMDUSDT,1.2031,1.2257,1.0938,1.0946,4738949.18,5541141.886608,14903
1629676800000,2021-08-23,KMDUSDT,1.1769,1.2465,1.172,1.2031,2827588.32,3422308.419608,16461
1629590400000,2021-08-22,KMDUSDT,1.1371,1.1926,1.1276,1.1733,1860632.64,2161557.738594,10823
1629504000000,2021-08-21,KMDUSDT,1.1791,1.1809,1.1222,1.1394,1630491.95,1884704.774552,9922
1629417600000,2021-08-20,KMDUSDT,1.1344,1.2098,1.11,1.1796,3086875.07,3582825.392097,17987
1629331200000,2021-08-19,KMDUSDT,1.0315,1.141,1.0054,1.1357,2626057.04,2788256.66163,12515
1629244800000,2021-08-18,KMDUSDT,1.0609,1.082,0.9918,1.0333,3569499.77,3713688.728462,15115
1629158400000,2021-08-17,KMDUSDT,1.1751,1.2337,1.0555,1.0602,4439607.84,5065419.301441,20022
1629072000000,2021-08-16,KMDUSDT,1.2365,1.2595,1.1637,1.1795,2180333.15,2653661.202364,13349
1628985600000,2021-08-15,KMDUSDT,1.2693,1.2751,1.1197,1.2365,3810398.12,4505512.70272,21894
1628899200000,2021-08-14,KMDUSDT,1.1384,1.32,1.1188,1.2691,8108830.75,10064434.108111,40729
1628812800000,2021-08-13,KMDUSDT,0.9483,1.2067,0.94,1.1384,8499892.07,9330177.100367,34251
1628726400000,2021-08-12,KMDUSDT,1.0064,1.04,0.9057,0.9466,10239614.97,9824248.750227,24165
1628640000000,2021-08-11,KMDUSDT,0.9876,1.0617,0.9621,1.005,4136998.44,4147587.242315,19751
1628553600000,2021-08-10,KMDUSDT,0.8808,1.0645,0.8651,0.9874,11256283.25,10946347.27594,44525
1628467200000,2021-08-09,KMDUSDT,0.8484,0.898,0.8167,0.8796,3183847.28,2754362.876487,11938
1628380800000,2021-08-08,KMDUSDT,0.9103,0.9132,0.8238,0.8471,3889852.71,3400608.558496,14650
1628294400000,2021-08-07,KMDUSDT,0.9018,0.9492,0.8669,0.9094,6106633.24,5552901.789377,25393
1628208000000,2021-08-06,KMDUSDT,0.847,0.9063,0.83,0.8999,3672524.22,3160657.808655,13634
1628121600000,2021-08-05,KMDUSDT,0.8252,0.8534,0.7861,0.8455,2053221.97,1695119.652652,8878
1628035200000,2021-08-04,KMDUSDT,0.8017,0.8356,0.77,0.8251,1936650.93,1564971.663475,8020
1627948800000,2021-08-03,KMDUSDT,0.8339,0.8539,0.794,0.8008,1994780.5,1618113.316902,7285
1627862400000,2021-08-02,KMDUSDT,0.8613,0.8692,0.8222,0.8339,2343964.76,1976150.422927,10049
1627776000000,2021-08-01,KMDUSDT,0.7998,0.9591,0.7943,0.8602,8988311.77,7961337.118715,33495
1627689600000,2021-07-31,KMDUSDT,0.7673,0.82,0.7441,0.8012,3499919.88,2759415.594388,13963
1627603200000,2021-07-30,KMDUSDT,0.7401,0.79,0.7125,0.7657,3580242.63,2667600.287725,12333
1627516800000,2021-07-29,KMDUSDT,0.7084,0.7534,0.6929,0.7407,2716621.11,1964241.602194,10325
1627430400000,2021-07-28,KMDUSDT,0.6913,0.77,0.6783,0.709,4951429.76,3516753.2192,16899
1627344000000,2021-07-27,KMDUSDT,0.68,0.71,0.6607,0.6914,2255046.51,1537908.47737,7967
1627257600000,2021-07-26,KMDUSDT,0.6674,0.7278,0.6649,0.6814,4256208.36,2977374.215597,15646
1627171200000,2021-07-25,KMDUSDT,0.6602,0.6691,0.6321,0.668,2128441.42,1389865.198853,7059
1627084800000,2021-07-24,KMDUSDT,0.6541,0.6901,0.645,0.6602,2498148.25,1658756.83964,8358
1626998400000,2021-07-23,KMDUSDT,0.6543,0.6661,0.618,0.6541,1823368.89,1173469.303421,6038
1626912000000,2021-07-22,KMDUSDT,0.6356,0.6776,0.6261,0.6536,4452669.33,2871314.243628,12784
1626825600000,2021-07-21,KMDUSDT,0.5974,0.66,0.5871,0.6356,2010307.87,1264069.230914,7479
1626739200000,2021-07-20,KMDUSDT,0.6525,0.6602,0.5754,0.5971,2790904.21,1673209.566662,9142
1626652800000,2021-07-19,KMDUSDT,0.6817,0.711,0.6285,0.6517,4259070.36,2860705.361276,16165
1626566400000,2021-07-18,KMDUSDT,0.6352,0.729,0.6352,0.6808,2853925.57,1946204.289174,11065
1626480000000,2021-07-17,KMDUSDT,0.6416,0.6668,0.6268,0.6356,2049103.06,1328061.333971,5616
1626393600000,2021-07-16,KMDUSDT,0.6908,0.7159,0.64,0.6429,1538262.26,1042040.420605,6887
1626307200000,2021-07-15,KMDUSDT,0.7403,0.7427,0.669,0.6912,2362377.51,1663040.338527,9359
1626220800000,2021-07-14,KMDUSDT,0.7364,0.7499,0.688,0.7416,2647657.17,1907023.738164,11226
1626134400000,2021-07-13,KMDUSDT,0.8332,0.845,0.7296,0.7348,3795536.45,2955999.265315,16383
1626048000000,2021-07-12,KMDUSDT,0.7615,0.8945,0.7543,0.8336,12694001.94,10519797.595163,43878
1625961600000,2021-07-11,KMDUSDT,0.7434,0.7797,0.7328,0.7612,3801783.41,2886315.89984,10691
1625875200000,2021-07-10,KMDUSDT,0.8051,0.84,0.7245,0.7428,4498729.11,3493907.299451,15437
1625788800000,2021-07-09,KMDUSDT,0.7352,0.8274,0.6972,0.8036,5234863.53,3914135.12571,18622
1625702400000,2021-07-08,KMDUSDT,0.8118,0.8611,0.7164,0.7349,9157173.09,7221629.600411,35650
1625616000000,2021-07-07,KMDUSDT,0.7738,1.0398,0.7301,0.8125,33695661.55,30554103.13661,124509
1625529600000,2021-07-06,KMDUSDT,0.5945,0.8,0.5944,0.7738,11235448.19,7907756.15761,37615
1625443200000,2021-07-05,KMDUSDT,0.6419,0.6479,0.5743,0.5944,3732686.56,2271635.707796,10781
1625356800000,2021-07-04,KMDUSDT,0.6267,0.6686,0.6066,0.6419,3813568.21,2418791.565692,14573
1625270400000,2021-07-03,KMDUSDT,0.5567,0.642,0.5456,0.6258,3847885.38,2325403.689009,14247
1625184000000,2021-07-02,KMDUSDT,0.5647,0.5741,0.5255,0.5567,2779056.03,1515295.297365,7873
1625097600000,2021-07-01,KMDUSDT,0.5954,0.5958,0.5516,0.5671,2418977.5,1373505.537279,8251
1625011200000,2021-06-30,KMDUSDT,0.6003,0.6261,0.5537,0.594,3142442.41,1828614.189165,10601
1624924800000,2021-06-29,KMDUSDT,0.5586,0.64,0.5557,0.6011,8936326.16,5345838.265256,25875
1624838400000,2021-06-28,KMDUSDT,0.5475,0.5775,0.5076,0.5586,9618846.55,5196390.708857,26536
1624752000000,2021-06-27,KMDUSDT,0.5735,0.5923,0.5155,0.5475,4618507.84,2547090.669136,17022
1624665600000,2021-06-26,KMDUSDT,0.6012,0.6027,0.5364,0.5734,2029071.86,1149530.001669,6856
1624579200000,2021-06-25,KMDUSDT,0.6699,0.6939,0.569,0.5998,3050313.45,1872152.356714,13273
1624492800000,2021-06-24,KMDUSDT,0.6139,0.67,0.6009,0.6678,1751863.6,1103509.132533,7375
1624406400000,2021-06-23,KMDUSDT,0.5815,0.66,0.5478,0.6159,2434743.35,1510657.530022,10841
1624320000000,2021-06-22,KMDUSDT,0.6129,0.6443,0.483,0.5813,3894554.69,2189901.457147,15553
1624233600000,2021-06-21,KMDUSDT,0.8579,0.8606,0.6093,0.6132,3579749.14,2531768.33967,17230
1624147200000,2021-06-20,KMDUSDT,0.8428,0.8656,0.7522,0.8603,2456361.45,1994057.989557,11629
1624060800000,2021-06-19,KMDUSDT,0.8916,0.918,0.8369,0.8403,1772392.91,1560879.162496,13418
1623974400000,2021-06-18,KMDUSDT,1.0416,1.0712,0.83,0.8898,5999430.51,5559385.92209,32754
1623888000000,2021-06-17,KMDUSDT,1.0568,1.1069,1.0022,1.0395,9254843.08,9822049.237961,21107
1623801600000,2021-06-16,KMDUSDT,1.1378,1.1379,1.0365,1.0567,1567439.34,1681122.442982,10078
1623715200000,2021-06-15,KMDUSDT,1.1277,1.169,1.1027,1.1359,2090434.63,2375517.489049,12844
1623628800000,2021-06-14,KMDUSDT,1.1041,1.128,1.0415,1.1277,3763170.68,4104110.985936,18610
1623542400000,2021-06-13,KMDUSDT,1.0442,1.1315,1.006,1.1019,4700289.2,5053985.99309,20871
1623456000000,2021-06-12,KMDUSDT,1.1647,1.177,0.9989,1.0413,5539810.17,5853527.547239,27549
1623369600000,2021-06-11,KMDUSDT,1.4442,1.4999,1.1493,1.1621,8517555.2,10796181.150552,44701
1623283200000,2021-06-10,KMDUSDT,1.5401,1.5401,1.4227,1.449,4385332.83,6441800.76516,12683
1623196800000,2021-06-09,KMDUSDT,1.4038,1.6845,1.3962,1.5401,4271058.17,6553783.856062,24762
1623110400000,2021-06-08,KMDUSDT,1.5112,1.5282,1.2696,1.4082,1875902.76,2594748.699387,11700
1623024000000,2021-06-07,KMDUSDT,1.5563,1.7481,1.4889,1.5134,2047041.06,3316708.515863,14416
1622937600000,2021-06-06,KMDUSDT,1.4967,1.7081,1.4766,1.56,1920156.2,3039454.475756,12319
1622851200000,2021-06-05,KMDUSDT,1.5497,1.6347,1.4634,1.489,769260.39,1185570.879403,5293
1622764800000,2021-06-04,KMDUSDT,1.7225,1.7228,1.4607,1.5508,1075596.9,1675359.546598,7317
1622678400000,2021-06-03,KMDUSDT,1.6429,1.853,1.6001,1.7113,1629908.24,2795527.498137,13733
1622592000000,2021-06-02,KMDUSDT,1.5775,1.8697,1.5279,1.651,3507779.08,5893982.773612,22572
1622505600000,2021-06-01,KMDUSDT,1.5454,1.6767,1.4857,1.5844,1776279.63,2837960.335205,13066
1622419200000,2021-05-31,KMDUSDT,1.4793,1.5726,1.3884,1.5462,679288.86,1007225.469856,5746
1622332800000,2021-05-30,KMDUSDT,1.4366,1.5245,1.3285,1.4793,828875.13,1206361.636191,6531
1622246400000,2021-05-29,KMDUSDT,1.5356,1.6897,1.3581,1.4465,914899.09,1408766.360377,6874
1622160000000,2021-05-28,KMDUSDT,1.7534,1.7546,1.4528,1.5351,1012262.45,1576895.722893,7333
1622073600000,2021-05-27,KMDUSDT,1.8178,1.8245,1.6266,1.7526,620604.23,1069839.766254,6905
1621987200000,2021-05-26,KMDUSDT,1.6958,1.8608,1.6066,1.8083,1351948.59,2332875.763756,10852
1621900800000,2021-05-25,KMDUSDT,1.6514,1.7697,1.4649,1.695,1789388.22,2894105.653525,13751
1621814400000,2021-05-24,KMDUSDT,1.3695,1.661,1.258,1.6492,2372006.43,3488796.367551,16337
1621728000000,2021-05-23,KMDUSDT,1.705,1.7695,1.1001,1.3635,2677294.36,3719423.632275,16100
1621641600000,2021-05-22,KMDUSDT,1.7475,1.9499,1.6021,1.7019,4495906.66,7980657.282973,30853
1621555200000,2021-05-21,KMDUSDT,1.7739,2.07,1.4524,1.7481,3493732.0,6260333.285361,23137
1621468800000,2021-05-20,KMDUSDT,1.5056,1.8193,1.3156,1.774,1807228.57,2969950.556416,16125
1621382400000,2021-05-19,KMDUSDT,2.2302,2.3851,1.1647,1.5064,4667114.67,8503316.594043,28565
1621296000000,2021-05-18,KMDUSDT,2.0365,2.375,2.0038,2.2346,3526311.73,7836392.642155,22327
1621209600000,2021-05-17,KMDUSDT,2.3055,2.3114,1.9308,2.0364,2805626.48,5803889.993444,20678
1621123200000,2021-05-16,KMDUSDT,2.3563,2.5397,2.151,2.3136,1430470.98,3345128.432316,12752
1621036800000,2021-05-15,KMDUSDT,2.6078,2.6078,2.2669,2.3513,1188456.43,2911719.02564,9991
1620950400000,2021-05-14,KMDUSDT,2.4588,2.6387,2.4022,2.6074,1508626.58,3840837.123061,13916
1620864000000,2021-05-13,KMDUSDT,2.4985,2.6417,2.2501,2.451,2764774.18,6794435.746571,25057
1620777600000,2021-05-12,KMDUSDT,3.1133,3.4918,2.4516,2.4974,2285680.63,6803669.930436,22476
1620691200000,2021-05-11,KMDUSDT,2.9345,3.1134,2.746,3.1133,2139534.59,6300856.760878,19462
1620604800000,2021-05-10,KMDUSDT,3.4255,3.447,2.708,2.9342,2491950.26,7793947.773062,26869
1620518400000,2021-05-09,KMDUSDT,3.5104,3.6649,3.3215,3.4255,3127318.03,10820144.18553,33363
1620432000000,2021-05-08,KMDUSDT,3.1899,4.1399,3.093,3.51,10352037.74,38415419.920877,102877
1620345600000,2021-05-07,KMDUSDT,3.1339,3.815,2.9145,3.1899,5680186.71,19196791.582788,62207
1620259200000,2021-05-06,KMDUSDT,2.8156,3.7192,2.7621,3.134,13692192.27,45436922.56854,141328
1620172800000,2021-05-05,KMDUSDT,2.5347,2.8455,2.505,2.8066,1493491.97,3970935.056666,14728
1620086400000,2021-05-04,KMDUSDT,2.8779,2.8872,2.5056,2.5359,1663281.59,4424275.277257,15658
1620000000000,2021-05-03,KMDUSDT,2.7568,2.954,2.74,2.8851,1704754.12,4844279.865803,21565
1619913600000,2021-05-02,KMDUSDT,2.8336,2.8439,2.685,2.7472,839756.46,2316063.855665,11733
1619827200000,2021-05-01,KMDUSDT,2.878,2.9191,2.7421,2.8336,1542349.27,4347598.552259,19196
1619740800000,2021-04-30,KMDUSDT,2.8153,3.0881,2.6821,2.878,2459890.17,6971493.838601,30141
1619654400000,2021-04-29,KMDUSDT,2.627,3.0789,2.603,2.816,4066691.72,11593846.332169,38366
1619568000000,2021-04-28,KMDUSDT,2.7805,2.8665,2.4843,2.6267,1663884.99,4358704.125531,19470
1619481600000,2021-04-27,KMDUSDT,2.4937,2.89,2.4186,2.7797,3299722.27,9018452.936565,34735
1619395200000,2021-04-26,KMDUSDT,2.0996,2.6632,2.0408,2.4947,2617035.29,6192846.88373,25499
1619308800000,2021-04-25,KMDUSDT,2.0267,2.2262,1.86,2.0975,1802201.65,3733856.098634,12015
1619222400000,2021-04-24,KMDUSDT,2.1527,2.3537,2.0,2.0267,3294618.17,7037478.154498,20443
1619136000000,2021-04-23,KMDUSDT,2.2619,2.2801,1.6536,2.1558,3864108.22,7546443.469661,23940
1619049600000,2021-04-22,KMDUSDT,2.7585,2.8005,2.2459,2.2632,2069513.19,5310080.098035,23432
1618963200000,2021-04-21,KMDUSDT,2.7568,3.1,2.712,2.7522,2299721.43,6716953.014716,27090
1618876800000,2021-04-20,KMDUSDT,2.7251,3.15,2.2851,2.7445,2319100.09,6172061.204581,27675
1618790400000,2021-04-19,KMDUSDT,2.9068,3.2295,2.6309,2.7236,2654785.58,7865234.704791,27475
1618704000000,2021-04-18,KMDUSDT,3.3963,3.4047,2.5706,2.9068,1890553.53,5481713.854798,28779
1618617600000,2021-04-17,KMDUSDT,3.3814,3.6707,3.29,3.3963,2309186.47,8002139.630846,38993
1618531200000,2021-04-16,KMDUSDT,3.5841,3.5935,3.1723,3.3816,1458008.43,4860338.115627,22266
1618444800000,2021-04-15,KMDUSDT,3.398,3.6384,3.294,3.5879,1449201.73,5061365.867609,24334
1618358400000,2021-04-14,KMDUSDT,3.7367,3.7367,3.161,3.398,2066298.54,7016080.101972,31896
1618272000000,2021-04-13,KMDUSDT,3.5773,3.8348,3.4154,3.7366,2126946.94,7742082.076515,34555
1618185600000,2021-04-12,KMDUSDT,3.7366,3.7554,3.4819,3.5859,6770703.43,24153544.509407,52482
1618099200000,2021-04-11,KMDUSDT,3.9141,3.9536,3.4861,3.7365,1990841.86,7223928.271867,32763
1618012800000,2021-04-10,KMDUSDT,4.2812,4.3349,3.6956,3.9224,2596667.18,10165060.288633,43964
1617926400000,2021-04-09,KMDUSDT,4.725,4.7383,4.0685,4.2684,7125501.52,30949867.09463,94924
1617840000000,2021-04-08,KMDUSDT,3.8969,4.7426,3.4555,4.7382,19170823.62,78339860.631904,225927
1617753600000,2021-04-07,KMDUSDT,2.5507,3.94,2.5407,3.8864,29263906.44,93690087.310364,245417
1617667200000,2021-04-06,KMDUSDT,2.6696,2.6735,2.4224,2.5524,2520384.53,6383291.372889,24836
1617580800000,2021-04-05,KMDUSDT,2.6224,2.7,2.4502,2.6697,3196607.54,8295572.490267,35384
1617494400000,2021-04-04,KMDUSDT,2.476,2.6335,2.4181,2.6242,1930259.22,4903587.392408,22710
1617408000000,2021-04-03,KMDUSDT,2.7282,2.8438,2.4678,2.4747,2101803.1,5673048.522187,22792
1617321600000,2021-04-02,KMDUSDT,2.6682,2.7846,2.5431,2.7282,1492268.76,3939743.491055,17599
1617235200000,2021-04-01,KMDUSDT,2.6951,2.98,2.595,2.6682,1607496.31,4374518.870809,18993
1617148800000,2021-03-31,KMDUSDT,2.7564,2.794,2.48,2.684,1917851.45,5036706.237066,23329
1617062400000,2021-03-30,KMDUSDT,2.54,2.99,2.48,2.7636,7252958.49,19818981.624057,73067
1616976000000,2021-03-29,KMDUSDT,2.1364,2.6441,2.0378,2.54,6052929.97,14386441.301107,49797
1616889600000,2021-03-28,KMDUSDT,2.1627,2.39,2.0587,2.135,4023225.82,8939863.291922,33816
1616803200000,2021-03-27,KMDUSDT,1.8876,2.21,1.8563,2.1626,3124251.57,6345144.719211,26906
1616716800000,2021-03-26,KMDUSDT,1.6974,1.96,1.6814,1.8876,2029479.1,3719460.464674,16537
1616630400000,2021-03-25,KMDUSDT,1.8117,1.8355,1.6326,1.7045,2247962.24,3883091.661136,15959
1616544000000,2021-03-24,KMDUSDT,2.1632,2.1992,1.804,1.8117,3101121.37,6184930.335468,27441
1616457600000,2021-03-23,KMDUSDT,1.7908,2.2555,1.7063,2.1566,6233084.7,12476156.859924,48035
1616371200000,2021-03-22,KMDUSDT,1.7294,1.98,1.7243,1.786,4034802.56,7575095.587047,32230
1616284800000,2021-03-21,KMDUSDT,1.6925,1.7417,1.6221,1.7293,1654425.12,2803520.835206,14871
1616198400000,2021-03-20,KMDUSDT,1.7563,2.02,1.6869,1.687,3729860.8,6975155.186584,31998
1616112000000,2021-03-19,KMDUSDT,1.8058,1.8495,1.7223,1.7565,1969542.33,3493142.794518,17723
1616025600000,2021-03-18,KMDUSDT,1.513,1.89,1.513,1.8109,7297242.92,12927503.91508,56448
1615939200000,2021-03-17,KMDUSDT,1.4773,1.5281,1.3835,1.5174,1771173.5,2596496.785243,13493
1615852800000,2021-03-16,KMDUSDT,1.4465,1.4769,1.3602,1.4769,1302872.97,1837512.684107,10327
1615766400000,2021-03-15,KMDUSDT,1.4592,1.5079,1.3169,1.447,1842256.25,2607550.813078,13186
1615680000000,2021-03-14,KMDUSDT,1.514,1.5192,1.44,1.4592,840493.46,1238599.38861,7608
1615593600000,2021-03-13,KMDUSDT,1.4606,1.5192,1.4018,1.5134,1244068.08,1831562.3281,10101
1615507200000,2021-03-12,KMDUSDT,1.462,1.5032,1.3922,1.4615,1019638.84,1486682.061323,8750
1615420800000,2021-03-11,KMDUSDT,1.4782,1.4931,1.4066,1.468,1078251.27,1564213.991337,8902
1615334400000,2021-03-10,KMDUSDT,1.55,1.6345,1.4418,1.4764,1932811.83,2950938.934442,15402
1615248000000,2021-03-09,KMDUSDT,1.5063,1.5799,1.4577,1.5499,1732645.75,2599380.297727,13637
1615161600000,2021-03-08,KMDUSDT,1.5178,1.525,1.4354,1.5001,1257483.81,1854079.754171,9966
1615075200000,2021-03-07,KMDUSDT,1.5385,1.54,1.4091,1.5178,1759434.64,2622520.365271,12694
1614988800000,2021-03-06,KMDUSDT,1.3829,1.56,1.3742,1.5419,3300820.7,4882169.33711,21996
1614902400000,2021-03-05,KMDUSDT,1.3696,1.3923,1.2781,1.3781,1170919.18,1567822.582083,7947
1614816000000,2021-03-04,KMDUSDT,1.389,1.46,1.28,1.3679,1688987.28,2303125.030316,12686
1614729600000,2021-03-03,KMDUSDT,1.2566,1.48,1.2422,1.389,2059566.96,2764751.504279,13982
1614643200000,2021-03-02,KMDUSDT,1.285,1.3066,1.1963,1.2565,1506042.25,1899329.738133,10220
1614556800000,2021-03-01,KMDUSDT,1.206,1.3,1.2008,1.2805,1320736.45,1658207.192859,9698
1614470400000,2021-02-28,KMDUSDT,1.3119,1.3551,1.1085,1.2054,2416405.05,2924563.69036,12239
1614384000000,2021-02-27,KMDUSDT,1.2414,1.3562,1.2202,1.3113,2216689.64,2878788.250474,12677
1614297600000,2021-02-26,KMDUSDT,1.25,1.2991,1.14,1.2371,2621460.13,3209987.736409,14252
1614211200000,2021-02-25,KMDUSDT,1.2096,1.457,1.2094,1.25,3457813.44,4594530.3574,22742
1614124800000,2021-02-24,KMDUSDT,1.1998,1.31,1.1008,1.208,2936498.08,3554812.336918,20367
