https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume STMX,Volume BUSD,tradecount
1630281600000,2021-08-30,STMXBUSD,0.03407,0.03413,0.03144,0.03174,38304636.0,1257580.99813,8324
1630195200000,2021-08-29,STMXBUSD,0.03063,0.03551,0.02909,0.03413,126506621.0,4260278.86849,24841
1630108800000,2021-08-28,STMXBUSD,0.03046,0.03063,0.0293,0.03063,5281169.0,158044.76094,1531
1630022400000,2021-08-27,STMXBUSD,0.02896,0.03089,0.02721,0.03043,8320011.0,239155.80731,2337
1629936000000,2021-08-26,STMXBUSD,0.03202,0.03218,0.02836,0.02904,17103057.0,514795.49762,2890
1629849600000,2021-08-25,STMXBUSD,0.03079,0.03209,0.02902,0.03206,12070503.0,369413.405,3103
1629763200000,2021-08-24,STMXBUSD,0.03374,0.03476,0.02995,0.03078,20818484.0,671457.16144,4346
1629676800000,2021-08-23,STMXBUSD,0.03199,0.03647,0.03139,0.0336,58829761.0,1991919.5365,9991
1629590400000,2021-08-22,STMXBUSD,0.02982,0.0325,0.02961,0.03195,27786286.0,867996.99567,5965
1629504000000,2021-08-21,STMXBUSD,0.03036,0.03154,0.0295,0.03013,26006086.0,786391.10846,4912
1629417600000,2021-08-20,STMXBUSD,0.02924,0.03035,0.02851,0.03035,11048584.0,324709.2498,3133
1629331200000,2021-08-19,STMXBUSD,0.02807,0.0294,0.02662,0.0294,17758023.0,503182.79655,2998
1629244800000,2021-08-18,STMXBUSD,0.02861,0.03011,0.02618,0.02789,21303546.0,604721.42775,2878
1629158400000,2021-08-17,STMXBUSD,0.0309,0.0336,0.02813,0.02861,41326168.0,1296716.89338,5220
1629072000000,2021-08-16,STMXBUSD,0.02997,0.03277,0.02962,0.03089,29683505.0,931044.99727,6179
1628985600000,2021-08-15,STMXBUSD,0.03015,0.03023,0.02827,0.02986,7746512.0,227244.98708,2249
1628899200000,2021-08-14,STMXBUSD,0.03056,0.0315,0.0289,0.03021,19589134.0,587021.40297,3740
1628812800000,2021-08-13,STMXBUSD,0.02825,0.03117,0.02774,0.03057,35090802.0,1049926.52492,5953
1628726400000,2021-08-12,STMXBUSD,0.03016,0.0328,0.02727,0.02825,40915933.0,1205488.13407,9246
1628640000000,2021-08-11,STMXBUSD,0.02677,0.031,0.02651,0.03017,63127962.0,1841507.86093,11291
1628553600000,2021-08-10,STMXBUSD,0.02612,0.02827,0.02592,0.02685,18637880.0,501609.85353,5170
1628467200000,2021-08-09,STMXBUSD,0.02558,0.02697,0.02383,0.02612,12131447.0,313702.14462,3241
1628380800000,2021-08-08,STMXBUSD,0.0257,0.02907,0.02436,0.02559,20936285.0,558940.27219,5315
1628294400000,2021-08-07,STMXBUSD,0.02506,0.02609,0.02423,0.02579,10707092.0,271580.49541,2655
1628208000000,2021-08-06,STMXBUSD,0.02455,0.028,0.0229,0.0252,20116675.0,503968.07481,3810
1628121600000,2021-08-05,STMXBUSD,0.02345,0.02541,0.02275,0.02455,42624946.0,1036605.79137,7408
1628035200000,2021-08-04,STMXBUSD,0.02117,0.02345,0.0207,0.02345,15774892.0,355024.15986,2619
1627948800000,2021-08-03,STMXBUSD,0.02221,0.02231,0.02059,0.02123,4333491.0,91615.53752,1071
1627862400000,2021-08-02,STMXBUSD,0.02211,0.02429,0.02126,0.0222,13223341.0,293644.85875,2571
1627776000000,2021-08-01,STMXBUSD,0.0239,0.0248,0.02151,0.02219,8300210.0,193905.89021,1890
1627689600000,2021-07-31,STMXBUSD,0.02318,0.02416,0.02198,0.02387,12156457.0,276911.72819,2442
1627603200000,2021-07-30,STMXBUSD,0.02085,0.0247,0.0204,0.02318,59037339.0,1337330.6171,9593
1627516800000,2021-07-29,STMXBUSD,0.01968,0.02318,0.01968,0.02095,53815749.0,1141122.00521,7105
1627430400000,2021-07-28,STMXBUSD,0.01915,0.02113,0.01824,0.01961,59744248.0,1182348.96421,7721
1627344000000,2021-07-27,STMXBUSD,0.01902,0.01995,0.01725,0.01922,26693512.0,487814.62853,3824
1627257600000,2021-07-26,STMXBUSD,0.01676,0.01967,0.01672,0.019,25831882.0,483066.73578,3315
1627171200000,2021-07-25,STMXBUSD,0.01679,0.01685,0.01584,0.01681,2679956.0,43954.55595,812
1627084800000,2021-07-24,STMXBUSD,0.01594,0.017,0.01585,0.01685,5363798.0,88412.57208,1290
1626998400000,2021-07-23,STMXBUSD,0.01569,0.01606,0.0151,0.01606,3449521.0,53929.25077,773
1626912000000,2021-07-22,STMXBUSD,0.0152,0.01622,0.01512,0.01579,7148143.0,111238.15552,1483
1626825600000,2021-07-21,STMXBUSD,0.01425,0.0154,0.01356,0.01517,7303426.0,108165.46209,1476
1626739200000,2021-07-20,STMXBUSD,0.01545,0.01592,0.01347,0.01419,8007533.0,113950.04069,1594
1626652800000,2021-07-19,STMXBUSD,0.01612,0.018,0.01521,0.01547,14696477.0,244216.12619,3162
1626566400000,2021-07-18,STMXBUSD,0.01616,0.01679,0.01574,0.01618,3839707.0,62454.65609,803
1626480000000,2021-07-17,STMXBUSD,0.01552,0.01675,0.01508,0.01639,9983453.0,161584.26585,1512
1626393600000,2021-07-16,STMXBUSD,0.01719,0.01725,0.01528,0.01551,7412769.0,118323.81796,1520
1626307200000,2021-07-15,STMXBUSD,0.01829,0.01899,0.01663,0.01716,12765633.0,222682.83173,2544
1626220800000,2021-07-14,STMXBUSD,0.01909,0.01932,0.01732,0.01825,12826677.0,234549.26959,3038
1626134400000,2021-07-13,STMXBUSD,0.02003,0.02003,0.01841,0.01919,8298246.0,158833.15599,2061
1626048000000,2021-07-12,STMXBUSD,0.0191,0.02011,0.0186,0.01997,22422522.0,438172.94553,4869
1625961600000,2021-07-11,STMXBUSD,0.0186,0.01977,0.01783,0.01909,8526111.0,160500.29124,1791
1625875200000,2021-07-10,STMXBUSD,0.01856,0.01925,0.01801,0.0186,6405353.0,119982.20747,1484
1625788800000,2021-07-09,STMXBUSD,0.01825,0.01876,0.01702,0.01856,7019819.0,124687.30133,1486
1625702400000,2021-07-08,STMXBUSD,0.02087,0.02108,0.01782,0.01836,7422833.0,141303.32243,1845
1625616000000,2021-07-07,STMXBUSD,0.02065,0.022,0.02008,0.02091,13533889.0,284192.72268,2581
1625529600000,2021-07-06,STMXBUSD,0.02045,0.02125,0.02007,0.02082,11560449.0,235990.27423,1993
1625443200000,2021-07-05,STMXBUSD,0.02154,0.022,0.01965,0.02036,9404096.0,193889.56031,2227
1625356800000,2021-07-04,STMXBUSD,0.02147,0.02257,0.02043,0.02162,15052115.0,320925.63557,3000
1625270400000,2021-07-03,STMXBUSD,0.02152,0.02179,0.02021,0.02147,23533773.0,490404.03257,4804
1625184000000,2021-07-02,STMXBUSD,0.0204,0.024,0.02014,0.02145,38300706.0,843842.90901,7505
1625097600000,2021-07-01,STMXBUSD,0.01885,0.0235,0.01876,0.02038,135887272.0,2901438.46872,22900
1625011200000,2021-06-30,STMXBUSD,0.01757,0.01915,0.01646,0.01885,26213054.0,469651.36683,4897
1624924800000,2021-06-29,STMXBUSD,0.01634,0.01923,0.01618,0.0175,59795242.0,1055628.27508,8504
1624838400000,2021-06-28,STMXBUSD,0.01427,0.018,0.0138,0.0163,66436302.0,1063668.25449,9127
1624752000000,2021-06-27,STMXBUSD,0.01316,0.01429,0.01307,0.01418,3642770.0,49605.34918,725
1624665600000,2021-06-26,STMXBUSD,0.01294,0.01371,0.01248,0.01326,4280548.0,55700.66193,915
1624579200000,2021-06-25,STMXBUSD,0.01411,0.01499,0.01273,0.01313,11201803.0,155948.07941,1941
1624492800000,2021-06-24,STMXBUSD,0.01313,0.01498,0.01231,0.01399,7800804.0,103734.76342,1079
1624406400000,2021-06-23,STMXBUSD,0.01242,0.01433,0.01208,0.01309,7042961.0,93975.30651,1425
1624320000000,2021-06-22,STMXBUSD,0.0138,0.01487,0.01069,0.012,13459143.0,171154.4612,2057
1624233600000,2021-06-21,STMXBUSD,0.01922,0.01933,0.01361,0.01362,7674537.0,121130.62235,1984
1624147200000,2021-06-20,STMXBUSD,0.01888,0.02344,0.01739,0.01945,10408866.0,193194.77653,3140
1624060800000,2021-06-19,STMXBUSD,0.01961,0.025,0.01887,0.01894,20624844.0,403461.63203,5069
1623974400000,2021-06-18,STMXBUSD,0.02226,0.0289,0.01858,0.01961,23078445.0,449649.86984,4583
