https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume POLY,Volume BTC,tradecount
1608249600000,2020-12-18,POLYBTC,2.84e-06,3.11e-06,2.73e-06,2.93e-06,5481046.0,15.88592315,3802
1608163200000,2020-12-17,POLYBTC,3.12e-06,3.14e-06,2.71e-06,2.84e-06,5150394.0,14.94853625,4485
1608076800000,2020-12-16,POLYBTC,3.32e-06,3.32e-06,3.07e-06,3.12e-06,3474245.0,11.0565339,4803
1607990400000,2020-12-15,POLYBTC,3.39e-06,3.41e-06,3.3e-06,3.32e-06,1911773.0,6.40701942,1808
1607904000000,2020-12-14,POLYBTC,3.44e-06,3.44e-06,3.35e-06,3.4e-06,1181121.0,3.99548628,980
1607817600000,2020-12-13,POLYBTC,3.45e-06,3.5e-06,3.35e-06,3.44e-06,4402572.0,15.02167835,2530
1607731200000,2020-12-12,POLYBTC,3.36e-06,3.59e-06,3.33e-06,3.45e-06,2330146.0,8.09736884,2226
1607644800000,2020-12-11,POLYBTC,3.46e-06,3.56e-06,3.35e-06,3.37e-06,1575588.0,5.36346463,1591
1607558400000,2020-12-10,POLYBTC,3.51e-06,3.67e-06,3.39e-06,3.46e-06,2569870.0,8.9286141,2191
1607472000000,2020-12-09,POLYBTC,3.54e-06,3.64e-06,3.38e-06,3.5e-06,4813091.0,16.64071796,3182
1607385600000,2020-12-08,POLYBTC,3.65e-06,3.7e-06,3.47e-06,3.54e-06,3069528.0,10.93425382,3015
1607299200000,2020-12-07,POLYBTC,3.68e-06,4e-06,3.52e-06,3.67e-06,11815624.0,43.66747137,11769
1607212800000,2020-12-06,POLYBTC,3.6e-06,3.7e-06,3.43e-06,3.67e-06,5247236.0,18.70364273,2536
1607126400000,2020-12-05,POLYBTC,3.55e-06,3.64e-06,3.45e-06,3.6e-06,2431769.0,8.54120467,2222
1607040000000,2020-12-04,POLYBTC,3.77e-06,4.12e-06,3.48e-06,3.55e-06,9405541.0,34.68647344,6544
1606953600000,2020-12-03,POLYBTC,3.8e-06,3.9e-06,3.61e-06,3.77e-06,4457400.0,16.46440779,4039
1606867200000,2020-12-02,POLYBTC,3.71e-06,3.93e-06,3.54e-06,3.8e-06,6112253.0,22.56552976,6966
1606780800000,2020-12-01,POLYBTC,3.54e-06,3.75e-06,3.43e-06,3.71e-06,6507655.0,23.1677173,6966
1606694400000,2020-11-30,POLYBTC,3.68e-06,3.96e-06,3.43e-06,3.54e-06,9153177.0,33.83290164,7918
1606608000000,2020-11-29,POLYBTC,3.86e-06,3.87e-06,3.6e-06,3.68e-06,3175612.0,11.72727785,2711
1606521600000,2020-11-28,POLYBTC,3.88e-06,3.91e-06,3.69e-06,3.86e-06,3370094.0,12.7587113,4501
1606435200000,2020-11-27,POLYBTC,4.21e-06,4.29e-06,3.68e-06,3.88e-06,8541196.0,32.68615289,7235
1606348800000,2020-11-26,POLYBTC,3.56e-06,4.32e-06,3.51e-06,4.21e-06,25112718.0,97.34315358,23758
1606262400000,2020-11-25,POLYBTC,3.32e-06,3.59e-06,3.27e-06,3.56e-06,8814544.0,30.30342726,7209
1606176000000,2020-11-24,POLYBTC,3.41e-06,3.57e-06,3.07e-06,3.33e-06,13002411.0,43.19304697,7932
1606089600000,2020-11-23,POLYBTC,3.38e-06,3.48e-06,3.27e-06,3.42e-06,6285672.0,21.04163712,4537
1606003200000,2020-11-22,POLYBTC,3.42e-06,3.55e-06,3.18e-06,3.38e-06,5922682.0,19.6311267,4257
1605916800000,2020-11-21,POLYBTC,3.24e-06,3.64e-06,3.21e-06,3.42e-06,9138479.0,30.72341518,5463
1605830400000,2020-11-20,POLYBTC,3.33e-06,3.46e-06,3.12e-06,3.23e-06,7594539.0,24.56881044,3826
1605744000000,2020-11-19,POLYBTC,3.07e-06,3.37e-06,3.02e-06,3.35e-06,9405096.0,30.00353483,4966
1605657600000,2020-11-18,POLYBTC,3.28e-06,3.36e-06,2.93e-06,3.07e-06,8671751.0,26.7537503,4547
1605571200000,2020-11-17,POLYBTC,3.5e-06,3.53e-06,3.08e-06,3.28e-06,9628644.0,31.71491556,4991
1605484800000,2020-11-16,POLYBTC,3.65e-06,3.8e-06,3.39e-06,3.5e-06,7634064.0,26.95278459,3526
1605398400000,2020-11-15,POLYBTC,3.66e-06,4.29e-06,3.58e-06,3.65e-06,13220810.0,50.98390067,7120
1605312000000,2020-11-14,POLYBTC,3.71e-06,3.71e-06,3.56e-06,3.65e-06,2483976.0,8.9749799,1595
1605225600000,2020-11-13,POLYBTC,3.73e-06,3.79e-06,3.4e-06,3.74e-06,10253064.0,36.96533628,5879
1605139200000,2020-11-12,POLYBTC,3.58e-06,4.57e-06,3.51e-06,3.7e-06,22531344.0,88.9743911,16658
1605052800000,2020-11-11,POLYBTC,3.95e-06,4.22e-06,3.51e-06,3.57e-06,17509900.0,67.13281586,9788
1604966400000,2020-11-10,POLYBTC,4.68e-06,5.37e-06,3.9e-06,3.96e-06,44890969.0,211.36612308,34132
1604880000000,2020-11-09,POLYBTC,3.35e-06,4.84e-06,3.35e-06,4.7e-06,26300649.0,105.39071885,17362
1604793600000,2020-11-08,POLYBTC,3.35e-06,3.45e-06,3e-06,3.34e-06,18038998.0,57.81250811,7272
1604707200000,2020-11-07,POLYBTC,2.9e-06,4.2e-06,2.9e-06,3.35e-06,23106783.0,85.15267078,15093
1604620800000,2020-11-06,POLYBTC,2.58e-06,3.29e-06,2.55e-06,2.88e-06,8538140.0,24.51417927,6363
1604534400000,2020-11-05,POLYBTC,2.71e-06,2.79e-06,2.55e-06,2.57e-06,2702425.0,7.20579082,2287
1604448000000,2020-11-04,POLYBTC,2.83e-06,2.84e-06,2.67e-06,2.72e-06,2032435.0,5.58627647,1706
1604361600000,2020-11-03,POLYBTC,3e-06,3.05e-06,2.77e-06,2.83e-06,2273015.0,6.49877234,2262
1604275200000,2020-11-02,POLYBTC,3.15e-06,3.18e-06,2.93e-06,2.97e-06,3374521.0,10.27639589,1778
1604188800000,2020-11-01,POLYBTC,3.19e-06,3.31e-06,3.07e-06,3.15e-06,1263609.0,3.97681162,1054
1604102400000,2020-10-31,POLYBTC,3.23e-06,3.29e-06,3.14e-06,3.18e-06,2105390.0,6.73579821,1581
1604016000000,2020-10-30,POLYBTC,3.13e-06,3.6e-06,3.04e-06,3.23e-06,6876062.0,22.38907268,6075
1603929600000,2020-10-29,POLYBTC,3.25e-06,3.4e-06,3.06e-06,3.15e-06,2618375.0,8.45892799,3011
1603843200000,2020-10-28,POLYBTC,3.36e-06,3.51e-06,3.18e-06,3.24e-06,3541023.0,11.56412866,3440
1603756800000,2020-10-27,POLYBTC,3.57e-06,3.76e-06,3.22e-06,3.36e-06,4494635.0,15.41447999,3886
1603670400000,2020-10-26,POLYBTC,3.8e-06,3.95e-06,3.5e-06,3.59e-06,7202644.0,26.36733438,5021
1603584000000,2020-10-25,POLYBTC,4.1e-06,4.14e-06,3.76e-06,3.8e-06,12495840.0,48.30784781,6529
1603497600000,2020-10-24,POLYBTC,3.52e-06,5.49e-06,3.52e-06,4.07e-06,67242284.0,315.70104568,44194
1603411200000,2020-10-23,POLYBTC,3.52e-06,3.85e-06,3.45e-06,3.51e-06,3495378.0,12.55778461,3052
1603324800000,2020-10-22,POLYBTC,3.47e-06,3.61e-06,3.45e-06,3.52e-06,1548253.0,5.47335313,1402
1603238400000,2020-10-21,POLYBTC,3.86e-06,3.88e-06,3.42e-06,3.5e-06,4288500.0,15.35893624,3056
1603152000000,2020-10-20,POLYBTC,3.86e-06,4.17e-06,3.74e-06,3.88e-06,4499382.0,17.60482929,4498
1603065600000,2020-10-19,POLYBTC,4.18e-06,4.19e-06,3.83e-06,3.86e-06,2810740.0,11.14907309,1855
1602979200000,2020-10-18,POLYBTC,4.21e-06,4.36e-06,4.17e-06,4.18e-06,1341314.0,5.71291778,1126
1602892800000,2020-10-17,POLYBTC,4.18e-06,4.52e-06,4.15e-06,4.24e-06,3558300.0,15.14407732,2802
1602806400000,2020-10-16,POLYBTC,4.48e-06,4.5e-06,4.14e-06,4.18e-06,2072753.0,8.82797884,2055
1602720000000,2020-10-15,POLYBTC,4.45e-06,4.55e-06,4.23e-06,4.49e-06,2893831.0,12.6216932,3057
1602633600000,2020-10-14,POLYBTC,4.47e-06,4.75e-06,4.24e-06,4.45e-06,9055805.0,40.2767209,5932
1602547200000,2020-10-13,POLYBTC,4.24e-06,5.2e-06,4.24e-06,4.47e-06,21498278.0,100.11714727,19231
1602460800000,2020-10-12,POLYBTC,4.25e-06,4.63e-06,4.21e-06,4.23e-06,4701094.0,20.67803013,3737
1602374400000,2020-10-11,POLYBTC,4.38e-06,4.55e-06,4.15e-06,4.25e-06,3985417.0,17.10077479,3710
1602288000000,2020-10-10,POLYBTC,4.29e-06,4.4e-06,4.1e-06,4.37e-06,4281468.0,18.12399984,3609
1602201600000,2020-10-09,POLYBTC,4.15e-06,4.61e-06,4.1e-06,4.28e-06,17480755.0,76.36069253,11142
1602115200000,2020-10-08,POLYBTC,4e-06,4.4e-06,3.83e-06,4.15e-06,6867669.0,28.62431483,5675
1602028800000,2020-10-07,POLYBTC,3.78e-06,4.1e-06,3.67e-06,3.99e-06,1908099.0,7.34526468,2593
1601942400000,2020-10-06,POLYBTC,3.98e-06,4.25e-06,3.77e-06,3.8e-06,5672824.0,22.5043246,3701
1601856000000,2020-10-05,POLYBTC,3.88e-06,4.13e-06,3.75e-06,3.98e-06,3361218.0,13.26861812,4161
1601769600000,2020-10-04,POLYBTC,3.7e-06,3.96e-06,3.61e-06,3.86e-06,3054898.0,11.59201833,2114
1601683200000,2020-10-03,POLYBTC,3.74e-06,3.83e-06,3.63e-06,3.7e-06,5009857.0,18.62220397,2266
1601596800000,2020-10-02,POLYBTC,4.02e-06,4.15e-06,3.58e-06,3.73e-06,5863514.0,22.19113604,3050
1601510400000,2020-10-01,POLYBTC,4.22e-06,4.25e-06,3.83e-06,4.02e-06,4562098.0,18.34352607,2423
1601424000000,2020-09-30,POLYBTC,3.88e-06,4.31e-06,3.87e-06,4.2e-06,7489777.0,30.90873508,6266
1601337600000,2020-09-29,POLYBTC,3.93e-06,4.16e-06,3.71e-06,3.87e-06,3477148.0,13.66457511,2409
1601251200000,2020-09-28,POLYBTC,3.83e-06,4.25e-06,3.8e-06,3.93e-06,13395392.0,53.90081866,10827
1601164800000,2020-09-27,POLYBTC,3.51e-06,3.87e-06,3.38e-06,3.82e-06,3911062.0,14.07220985,2388
1601078400000,2020-09-26,POLYBTC,3.58e-06,3.75e-06,3.44e-06,3.52e-06,2831549.0,10.02734977,1397
1600992000000,2020-09-25,POLYBTC,3.37e-06,3.63e-06,3.37e-06,3.56e-06,2473694.0,8.57698199,1807
1600905600000,2020-09-24,POLYBTC,3.19e-06,3.37e-06,3.13e-06,3.36e-06,3111619.0,10.10164407,1497
1600819200000,2020-09-23,POLYBTC,3.49e-06,3.57e-06,3.15e-06,3.17e-06,5279443.0,17.73429456,2101
1600732800000,2020-09-22,POLYBTC,3.6e-06,3.64e-06,3.38e-06,3.49e-06,1955507.0,6.84795944,1266
1600646400000,2020-09-21,POLYBTC,3.81e-06,3.91e-06,3.41e-06,3.61e-06,4493787.0,16.14411921,2617
1600560000000,2020-09-20,POLYBTC,3.99e-06,4e-06,3.75e-06,3.82e-06,2718094.0,10.5604707,1550
1600473600000,2020-09-19,POLYBTC,3.96e-06,4.12e-06,3.9e-06,3.99e-06,1816183.0,7.25633015,1640
1600387200000,2020-09-18,POLYBTC,3.91e-06,4.4e-06,3.85e-06,3.95e-06,5513596.0,22.29443687,4724
1600300800000,2020-09-17,POLYBTC,3.8e-06,4.03e-06,3.79e-06,3.89e-06,3460983.0,13.58049762,2115
1600214400000,2020-09-16,POLYBTC,4.12e-06,4.12e-06,3.67e-06,3.8e-06,3588821.0,13.85435552,2552
1600128000000,2020-09-15,POLYBTC,4.36e-06,4.67e-06,4.04e-06,4.12e-06,5956683.0,25.8738399,5057
1600041600000,2020-09-14,POLYBTC,4.53e-06,4.53e-06,4.32e-06,4.38e-06,2612532.0,11.58539193,1844
1599955200000,2020-09-13,POLYBTC,4.83e-06,4.93e-06,4.4e-06,4.52e-06,4336358.0,20.08970017,3401
1599868800000,2020-09-12,POLYBTC,4.66e-06,5.04e-06,4.62e-06,4.83e-06,17570627.0,85.49118639,9047
1599782400000,2020-09-11,POLYBTC,4.5e-06,5.07e-06,4.49e-06,4.67e-06,15995300.0,76.47114188,11849
1599696000000,2020-09-10,POLYBTC,4.26e-06,4.54e-06,4.22e-06,4.52e-06,3969153.0,17.36681484,4376
1599609600000,2020-09-09,POLYBTC,4.04e-06,4.36e-06,3.92e-06,4.26e-06,3633916.0,15.1009296,3379
1599523200000,2020-09-08,POLYBTC,4.09e-06,4.26e-06,3.97e-06,4.05e-06,3405666.0,13.85493204,2947
1599436800000,2020-09-07,POLYBTC,4.39e-06,4.42e-06,3.95e-06,4.09e-06,5186009.0,21.32350236,3855
1599350400000,2020-09-06,POLYBTC,4.12e-06,4.48e-06,3.84e-06,4.37e-06,7476862.0,30.98919561,6014
1599264000000,2020-09-05,POLYBTC,4.55e-06,4.66e-06,3.92e-06,4.13e-06,3841634.0,16.36698336,3936
1599177600000,2020-09-04,POLYBTC,4.23e-06,4.58e-06,4.05e-06,4.54e-06,8465796.0,35.82257241,6930
1599091200000,2020-09-03,POLYBTC,4.84e-06,4.9e-06,4.13e-06,4.22e-06,14349496.0,64.55172839,8912
1599004800000,2020-09-02,POLYBTC,4.83e-06,5.01e-06,4.5e-06,4.85e-06,10660070.0,50.64931443,6800
1598918400000,2020-09-01,POLYBTC,5.1e-06,5.4e-06,4.63e-06,4.83e-06,18041046.0,88.48018132,9995
1598832000000,2020-08-31,POLYBTC,5.35e-06,5.53e-06,4.98e-06,5.1e-06,7486494.0,38.7491544,5004
1598745600000,2020-08-30,POLYBTC,5.46e-06,5.7e-06,4.99e-06,5.36e-06,8689788.0,46.30066374,6064
1598659200000,2020-08-29,POLYBTC,5.12e-06,5.5e-06,4.99e-06,5.46e-06,10990247.0,57.52720017,7957
1598572800000,2020-08-28,POLYBTC,4.86e-06,5.25e-06,4.8e-06,5.11e-06,10071633.0,50.87903222,6611
1598486400000,2020-08-27,POLYBTC,5.09e-06,5.3e-06,4.68e-06,4.87e-06,12752744.0,63.15366139,7520
1598400000000,2020-08-26,POLYBTC,4.87e-06,5.82e-06,4.86e-06,5.11e-06,26069423.0,138.66304667,20277
1598313600000,2020-08-25,POLYBTC,5.3e-06,5.33e-06,4.66e-06,4.88e-06,7431925.0,36.68813923,5400
1598227200000,2020-08-24,POLYBTC,5.09e-06,5.4e-06,5e-06,5.3e-06,11880431.0,61.9583849,10462
1598140800000,2020-08-23,POLYBTC,4.75e-06,5.11e-06,4.7e-06,5.1e-06,9907464.0,48.5860443,8033
1598054400000,2020-08-22,POLYBTC,4.55e-06,4.97e-06,4.49e-06,4.75e-06,12783456.0,60.76690344,10889
1597968000000,2020-08-21,POLYBTC,4.86e-06,4.98e-06,4.36e-06,4.55e-06,13711127.0,63.99309503,8762
1597881600000,2020-08-20,POLYBTC,4.78e-06,5.01e-06,4.53e-06,4.86e-06,11765483.0,55.45129014,7894
1597795200000,2020-08-19,POLYBTC,5.11e-06,5.4e-06,4.57e-06,4.77e-06,20380425.0,99.57127313,10381
1597708800000,2020-08-18,POLYBTC,4.57e-06,5.37e-06,4.53e-06,5.1e-06,22905484.0,114.40114976,15250
1597622400000,2020-08-17,POLYBTC,4.51e-06,5.19e-06,4.31e-06,4.57e-06,38864913.0,186.21826383,18534
1597536000000,2020-08-16,POLYBTC,4.08e-06,4.59e-06,4.07e-06,4.51e-06,21157668.0,92.35603833,11393
1597449600000,2020-08-15,POLYBTC,4.16e-06,4.35e-06,3.97e-06,4.07e-06,8631727.0,35.68376224,4916
1597363200000,2020-08-14,POLYBTC,4.03e-06,4.3e-06,4e-06,4.14e-06,12520820.0,52.011622,6500
1597276800000,2020-08-13,POLYBTC,4.28e-06,4.35e-06,3.91e-06,4.03e-06,18686758.0,77.186516,8169
1597190400000,2020-08-12,POLYBTC,3.92e-06,4.29e-06,3.81e-06,4.28e-06,20681096.0,84.47441511,8798
1597104000000,2020-08-11,POLYBTC,3.96e-06,4.11e-06,3.8e-06,3.9e-06,15843330.0,62.54724671,6768
1597017600000,2020-08-10,POLYBTC,4e-06,4.06e-06,3.52e-06,3.97e-06,30718659.0,117.68302326,10587
1596931200000,2020-08-09,POLYBTC,3.7e-06,4.08e-06,3.64e-06,4e-06,44881516.0,175.40640248,12147
1596844800000,2020-08-08,POLYBTC,3.54e-06,3.76e-06,3.5e-06,3.68e-06,13005701.0,47.66386929,5369
1596758400000,2020-08-07,POLYBTC,3.5e-06,3.68e-06,3.4e-06,3.54e-06,7900994.0,27.79853875,3907
1596672000000,2020-08-06,POLYBTC,3.43e-06,3.54e-06,3.4e-06,3.5e-06,4576492.0,15.86432645,2075
1596585600000,2020-08-05,POLYBTC,3.6e-06,3.65e-06,3.35e-06,3.42e-06,5156319.0,17.91191853,2296
1596499200000,2020-08-04,POLYBTC,3.45e-06,3.64e-06,3.4e-06,3.58e-06,12896723.0,45.29531413,4579
1596412800000,2020-08-03,POLYBTC,3.42e-06,3.47e-06,3.34e-06,3.44e-06,6442262.0,21.90773227,2377
1596326400000,2020-08-02,POLYBTC,3.38e-06,3.47e-06,3.28e-06,3.42e-06,5616453.0,18.96314948,2889
1596240000000,2020-08-01,POLYBTC,3.47e-06,3.5e-06,3.25e-06,3.38e-06,4984446.0,16.76570137,1963
1596153600000,2020-07-31,POLYBTC,3.56e-06,3.63e-06,3.38e-06,3.47e-06,4110360.0,14.43804083,1973
1596067200000,2020-07-30,POLYBTC,3.63e-06,3.78e-06,3.51e-06,3.57e-06,8346067.0,30.49713171,3235
1595980800000,2020-07-29,POLYBTC,3.46e-06,3.78e-06,3.44e-06,3.63e-06,12274762.0,44.04541407,4895
1595894400000,2020-07-28,POLYBTC,3.3e-06,3.49e-06,3.21e-06,3.47e-06,5729665.0,19.26846949,3205
1595808000000,2020-07-27,POLYBTC,4e-06,4e-06,3.11e-06,3.33e-06,9292893.0,32.76961282,4299
1595721600000,2020-07-26,POLYBTC,4.27e-06,4.3e-06,3.8e-06,4e-06,10916975.0,43.99476218,4939
1595635200000,2020-07-25,POLYBTC,4.32e-06,4.48e-06,4.23e-06,4.27e-06,7600655.0,33.20512058,3921
1595548800000,2020-07-24,POLYBTC,4.35e-06,4.4e-06,4.24e-06,4.31e-06,5417783.0,23.34997068,2581
1595462400000,2020-07-23,POLYBTC,4.5e-06,4.52e-06,4.31e-06,4.36e-06,4748803.0,20.89946126,2388
1595376000000,2020-07-22,POLYBTC,4.44e-06,4.68e-06,4.42e-06,4.5e-06,10526574.0,47.85055426,6214
1595289600000,2020-07-21,POLYBTC,4.56e-06,5.01e-06,4.23e-06,4.46e-06,23130387.0,107.97593503,11234
1595203200000,2020-07-20,POLYBTC,4.46e-06,4.68e-06,4.41e-06,4.57e-06,9368029.0,42.85999508,6841
1595116800000,2020-07-19,POLYBTC,4.43e-06,4.49e-06,4.37e-06,4.46e-06,3506711.0,15.52345898,2628
1595030400000,2020-07-18,POLYBTC,4.44e-06,4.51e-06,4.35e-06,4.43e-06,5739156.0,25.39238495,2965
1594944000000,2020-07-17,POLYBTC,4.41e-06,4.59e-06,4.35e-06,4.44e-06,5960179.0,26.65108716,3579
1594857600000,2020-07-16,POLYBTC,4.57e-06,4.6e-06,4.3e-06,4.41e-06,6053302.0,26.7352359,3590
1594771200000,2020-07-15,POLYBTC,4.67e-06,4.71e-06,4.56e-06,4.58e-06,4297104.0,19.91894527,2681
1594684800000,2020-07-14,POLYBTC,4.81e-06,4.87e-06,4.47e-06,4.67e-06,8822157.0,41.01336863,5393
1594598400000,2020-07-13,POLYBTC,4.75e-06,4.9e-06,4.66e-06,4.81e-06,7409264.0,35.17208792,5552
1594512000000,2020-07-12,POLYBTC,4.94e-06,4.98e-06,4.71e-06,4.77e-06,11103053.0,53.3750119,5291
1594425600000,2020-07-11,POLYBTC,4.75e-06,4.97e-06,4.68e-06,4.93e-06,13297901.0,64.58964442,7273
1594339200000,2020-07-10,POLYBTC,4.52e-06,4.81e-06,4.45e-06,4.76e-06,10655743.0,49.77833538,6810
1594252800000,2020-07-09,POLYBTC,4.47e-06,4.6e-06,4.41e-06,4.53e-06,7057683.0,31.79916289,5013
1594166400000,2020-07-08,POLYBTC,4.43e-06,4.53e-06,4.26e-06,4.46e-06,11841417.0,52.20103094,6394
1594080000000,2020-07-07,POLYBTC,4.44e-06,4.52e-06,4.32e-06,4.43e-06,6795164.0,29.8979407,4164
1593993600000,2020-07-06,POLYBTC,4.63e-06,4.66e-06,4.37e-06,4.44e-06,6353001.0,28.36064749,4812
1593907200000,2020-07-05,POLYBTC,4.37e-06,4.78e-06,4.35e-06,4.63e-06,17191755.0,78.35332147,10197
1593820800000,2020-07-04,POLYBTC,4.29e-06,4.4e-06,4.24e-06,4.37e-06,4876311.0,21.0364231,3502
1593734400000,2020-07-03,POLYBTC,4.17e-06,4.35e-06,4.04e-06,4.29e-06,6195025.0,25.83936061,3555
1593648000000,2020-07-02,POLYBTC,4.21e-06,4.28e-06,4.11e-06,4.15e-06,4644576.0,19.46939508,2759
1593561600000,2020-07-01,POLYBTC,4.29e-06,4.29e-06,4e-06,4.2e-06,8071381.0,33.63381143,4300
1593475200000,2020-06-30,POLYBTC,4.41e-06,4.47e-06,4.25e-06,4.31e-06,3692184.0,15.95906404,2725
1593388800000,2020-06-29,POLYBTC,4.47e-06,4.76e-06,4.33e-06,4.42e-06,7676514.0,34.55504253,4751
1593302400000,2020-06-28,POLYBTC,4.27e-06,4.53e-06,4.15e-06,4.45e-06,8056012.0,34.77712549,4699
1593216000000,2020-06-27,POLYBTC,4.6e-06,4.65e-06,4.14e-06,4.28e-06,11174335.0,49.5236097,6672
1593129600000,2020-06-26,POLYBTC,4.97e-06,5.1e-06,4.49e-06,4.63e-06,12789321.0,60.56116817,7983
1593043200000,2020-06-25,POLYBTC,5.02e-06,5.08e-06,4.87e-06,4.96e-06,8518374.0,42.18838677,4646
1592956800000,2020-06-24,POLYBTC,5.14e-06,5.14e-06,4.85e-06,5.02e-06,16379456.0,81.55756433,7533
1592870400000,2020-06-23,POLYBTC,5.36e-06,5.36e-06,4.99e-06,5.13e-06,13031760.0,67.20419783,5844
1592784000000,2020-06-22,POLYBTC,5.97e-06,6.35e-06,5.17e-06,5.35e-06,40786790.0,225.31422269,18408
1592697600000,2020-06-21,POLYBTC,5.75e-06,6.37e-06,5.61e-06,5.96e-06,35429983.0,212.67726522,17809
1592611200000,2020-06-20,POLYBTC,5.57e-06,5.77e-06,5.4e-06,5.75e-06,8255711.0,45.97949664,6711
1592524800000,2020-06-19,POLYBTC,5.72e-06,5.75e-06,5.27e-06,5.56e-06,18882333.0,104.15869864,11740
1592438400000,2020-06-18,POLYBTC,5.4e-06,5.81e-06,5.18e-06,5.72e-06,26152956.0,145.05365716,15478
1592352000000,2020-06-17,POLYBTC,5.4e-06,5.55e-06,5.11e-06,5.4e-06,10956528.0,58.01428663,6224
1592265600000,2020-06-16,POLYBTC,5.26e-06,5.54e-06,5.02e-06,5.4e-06,14569940.0,76.7361685,9389
1592179200000,2020-06-15,POLYBTC,5.08e-06,5.32e-06,4.58e-06,5.26e-06,15247379.0,74.86433655,8624
1592092800000,2020-06-14,POLYBTC,5.48e-06,5.58e-06,4.94e-06,5.09e-06,12566264.0,64.87248649,6893
1592006400000,2020-06-13,POLYBTC,5.09e-06,5.82e-06,4.92e-06,5.48e-06,34062567.0,183.95518921,16309
1591920000000,2020-06-12,POLYBTC,4.18e-06,5.27e-06,4.1e-06,5.09e-06,29701694.0,139.7579079,14226
1591833600000,2020-06-11,POLYBTC,4.86e-06,5.08e-06,4.15e-06,4.18e-06,18227849.0,85.415549,9382
1591747200000,2020-06-10,POLYBTC,5.16e-06,5.19e-06,4.55e-06,4.86e-06,13985504.0,68.35764448,7444
1591660800000,2020-06-09,POLYBTC,5.17e-06,5.34e-06,5.07e-06,5.17e-06,7058067.0,36.65811363,3506
1591574400000,2020-06-08,POLYBTC,5.1e-06,5.46e-06,5.03e-06,5.2e-06,14410272.0,75.5162304,6584
1591488000000,2020-06-07,POLYBTC,4.81e-06,6.17e-06,4.8e-06,5.1e-06,61350214.0,335.1547573,25755
1591401600000,2020-06-06,POLYBTC,4.7e-06,4.9e-06,4.68e-06,4.81e-06,5573450.0,26.65272439,3761
1591315200000,2020-06-05,POLYBTC,4.75e-06,4.95e-06,4.59e-06,4.68e-06,6775525.0,32.12844269,4397
1591228800000,2020-06-04,POLYBTC,4.72e-06,5.03e-06,4.56e-06,4.75e-06,12832340.0,60.80348373,6018
1591142400000,2020-06-03,POLYBTC,4.71e-06,4.91e-06,4.55e-06,4.72e-06,11480778.0,53.95312475,5317
1591056000000,2020-06-02,POLYBTC,4.6e-06,4.87e-06,4.39e-06,4.71e-06,22063574.0,101.90098536,10494
1590969600000,2020-06-01,POLYBTC,4.52e-06,5.88e-06,4.44e-06,4.6e-06,59156562.0,302.62228945,24473
1590883200000,2020-05-31,POLYBTC,3.97e-06,5.44e-06,3.95e-06,4.51e-06,62989577.0,296.26063502,24534
1590796800000,2020-05-30,POLYBTC,3.73e-06,4.26e-06,3.71e-06,3.96e-06,18955953.0,76.54772019,8118
1590710400000,2020-05-29,POLYBTC,3.91e-06,4e-06,3.52e-06,3.71e-06,16710244.0,62.07774686,6380
1590624000000,2020-05-28,POLYBTC,3.54e-06,4.11e-06,3.52e-06,3.9e-06,21959828.0,83.23752722,7030
1590537600000,2020-05-27,POLYBTC,3.82e-06,3.9e-06,3.48e-06,3.53e-06,10231723.0,37.23649816,4301
1590451200000,2020-05-26,POLYBTC,3.95e-06,3.97e-06,3.65e-06,3.82e-06,9829223.0,37.30413612,4515
1590364800000,2020-05-25,POLYBTC,3.94e-06,4.11e-06,3.58e-06,3.97e-06,28943756.0,111.35684737,9876
1590278400000,2020-05-24,POLYBTC,3.23e-06,4.66e-06,3.17e-06,3.94e-06,90229973.0,369.12290321,24221
1590192000000,2020-05-23,POLYBTC,3.43e-06,3.43e-06,3.11e-06,3.23e-06,9547126.0,30.72142987,3622
1590105600000,2020-05-22,POLYBTC,3.18e-06,3.49e-06,3.11e-06,3.4e-06,9716424.0,31.88087962,4781
1590019200000,2020-05-21,POLYBTC,3.33e-06,3.5e-06,3e-06,3.18e-06,20960230.0,67.75714794,6771
1589932800000,2020-05-20,POLYBTC,3.05e-06,3.36e-06,2.95e-06,3.35e-06,40760761.0,130.05435208,11142
1589846400000,2020-05-19,POLYBTC,2.79e-06,3.18e-06,2.63e-06,3.04e-06,24110367.0,70.23057985,7724
1589760000000,2020-05-18,POLYBTC,2.68e-06,2.87e-06,2.67e-06,2.79e-06,8787184.0,24.41907155,3428
1589673600000,2020-05-17,POLYBTC,2.64e-06,2.87e-06,2.6e-06,2.69e-06,14370014.0,39.29611314,5370
1589587200000,2020-05-16,POLYBTC,2.6e-06,2.69e-06,2.57e-06,2.64e-06,4868598.0,12.76737341,1777
1589500800000,2020-05-15,POLYBTC,2.58e-06,2.74e-06,2.53e-06,2.6e-06,8170856.0,21.56764223,2953
1589414400000,2020-05-14,POLYBTC,2.6e-06,2.7e-06,2.39e-06,2.58e-06,15315952.0,39.24315738,4659
1589328000000,2020-05-13,POLYBTC,2.64e-06,2.76e-06,2.56e-06,2.61e-06,12358052.0,32.92270103,4029
1589241600000,2020-05-12,POLYBTC,2.47e-06,2.79e-06,2.45e-06,2.64e-06,12055982.0,31.51870069,4291
